ID	LABEL	A IAO:0000115	SC %	SC BFO:0000050 some %	A oboInOwl:hasDbXref SPLIT=|	AI oboInOwl:inSubset	AT dcterms:date^^xsd:dateTime	SC dc:contributor some %	SC RO:0002175 some %
http://purl.obolibrary.org/obo/UBERON_1200095	iliac tubercle of ilium of os coxa	A skeletal element projection forming a thickened prominence on the outer lip of the iliac crest of the ilium of the os coxa (innominate bone), situated approximately five centimetres posterior to the anterior superior iliac spine and serving as a palpable landmark used in clinical procedures such as lumbar puncture positioning.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200096	iliac tuberosity of ilium of os coxa	A skeletal element projection forming a roughened elevation on the posterior part of the medial surface of the ilium of the os coxa (innominate bone), located superior and posterior to the auricular surface, providing attachment for the posterior sacroiliac ligaments and the erector spinae.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200097	iliopubic ramus of os coxa	A skeletal element projection forming the bony bar of the os coxa (innominate bone) that connects the body of the ilium to the pubis, constituting the superior and medial boundary of the obturator foramen and carrying the obturator groove on its inferior surface.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200098	incisive foramen of maxilla	A bone foramen in the midline of the anterior hard palate, immediately posterior to the central incisor teeth, that transmits the nasopalatine nerve and the terminal branches of the greater palatine vessels from the nasal cavity to the oral mucosa.	UBERON:0005744	UBERON:0002397	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Maxilla	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200099	inferior articular facet of eighth thoracic vertebra	A zone of bone organ located on the inferior articular process of the eighth thoracic vertebra, facing anteroinferiorly and oriented in the coronal plane. It articulates with the superior articular facet of T9 at the zygapophyseal joint, contributing to the typical thoracic pattern of constrained rotation and limited sagittal mobility.	UBERON:0005913	UBERON:0011050	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200100	inferior articular facet of eleventh thoracic vertebra	A zone of bone organ located on the inferior articular process of the eleventh thoracic vertebra. As T11 is a transitional vertebra, its inferior articular facets are oriented more in the sagittal plane, similar to lumbar vertebrae, and articulate with the superior articular facets of T12, permitting greater flexion-extension mobility.	UBERON:0005913	UBERON:0004635	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200101	inferior articular facet of fifth cervical vertebra	A zone of bone organ on the inferior articular process of the fifth cervical vertebra (C5), presenting an obliquely oriented smooth articular surface directed anteroinferiorly and laterally to articulate with the superior articular facet of C6.	UBERON:0005913	UBERON:0004614	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Cervical_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200102	inferior articular facet of fifth thoracic vertebra	A zone of bone organ located on the inferior articular process of the fifth thoracic vertebra, facing anteroinferiorly and oriented in the coronal plane. It articulates with the superior articular facet of T6, forming the zygapophyseal joint at the upper-mid thoracic junction that limits flexion-extension and permits limited rotation.	UBERON:0005913	UBERON:0004630	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200103	inferior articular facet of first cervical vertebra	A zone of bone organ located on the inferior aspect of the lateral mass of the atlas (C1), presenting a flat to slightly concave articular surface that articulates with the superior articular facet of the axis to form the lateral atlantoaxial joint.	UBERON:0005913	UBERON:0001092	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Atlas_(anatomy)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200104	inferior articular facet of first thoracic vertebra	A zone of bone organ located on the inferior articular process of the first thoracic vertebra, facing anteroinferiorly and articulating with the superior articular facet of T2. It is oriented in the coronal plane, characteristic of thoracic vertebrae, constraining rotation and contributing to zygapophyseal joint formation between T1 and T2.	UBERON:0005913	UBERON:0004626	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200105	inferior articular facet of fourth cervical vertebra	A zone of bone organ on the inferior articular process of the fourth cervical vertebra (C4), presenting an obliquely oriented smooth articular surface directed anteroinferiorly and laterally to articulate with the superior articular facet of C5.	UBERON:0005913	UBERON:0004613	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Cervical_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200106	inferior articular facet of fourth thoracic vertebra	A zone of bone organ located on the inferior articular process of the fourth thoracic vertebra, facing anteroinferiorly and oriented in the coronal plane. It articulates with the superior articular facet of T5, forming the zygapophyseal joint that constrains movement between adjacent mid-upper thoracic vertebrae.	UBERON:0005913	UBERON:0004629	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200107	inferior articular facet of ninth thoracic vertebra	A zone of bone organ located on the inferior articular process of the ninth thoracic vertebra, facing anteroinferiorly and oriented in the coronal plane. It articulates with the superior articular facet of T10, forming the zygapophyseal joint at the transitional zone where thoracic facet orientation begins to shift toward the lumbar sagittal pattern.	UBERON:0005913	UBERON:0004633	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200108	inferior articular facet of second cervical vertebra	A zone of bone organ on the inferior articular process of the axis (C2), presenting a smooth articular surface oriented in the same oblique plane as typical cervical zygapophyseal joints, articulating with the superior articular facet of the third cervical vertebra.	UBERON:0005913	UBERON:0001093	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Axis_(anatomy)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200109	inferior articular facet of second thoracic vertebra	A zone of bone organ located on the inferior articular process of the second thoracic vertebra, facing anteroinferiorly and oriented in the coronal plane. It articulates with the superior articular facet of T3, forming the zygapophyseal joint that limits flexion and facilitates the slight rotatory mobility characteristic of the mid-thoracic region.	UBERON:0005913	UBERON:0004627	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200110	inferior articular facet of seventh cervical vertebra	A zone of bone organ on the inferior articular process of the seventh cervical vertebra (C7), presenting a smooth articular surface that articulates with the superior articular facet of the first thoracic vertebra, at the cervicothoracic transition.	UBERON:0005913	UBERON:0004616	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Cervical_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200111	inferior articular facet of seventh thoracic vertebra	A zone of bone organ located on the inferior articular process of the seventh thoracic vertebra, facing anteroinferiorly and oriented in the coronal plane. It articulates with the superior articular facet of T8, forming the zygapophyseal joint near the apex of the thoracic kyphosis where coronal facet orientation dominates.	UBERON:0005913	UBERON:0004632	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200112	inferior articular facet of sixth cervical vertebra	A zone of bone organ on the inferior articular process of the sixth cervical vertebra (C6), presenting an obliquely oriented smooth articular surface directed anteroinferiorly and laterally to articulate with the superior articular facet of C7.	UBERON:0005913	UBERON:0004615	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Cervical_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200113	inferior articular facet of sixth thoracic vertebra	A zone of bone organ located on the inferior articular process of the sixth thoracic vertebra, facing anteroinferiorly and oriented in the coronal plane. It articulates with the superior articular facet of T7, forming the zygapophyseal joint that contributes to stability and guides movement in the mid-thoracic spine.	UBERON:0005913	UBERON:0004631	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200114	inferior articular facet of tenth thoracic vertebra	A zone of bone organ located on the inferior articular process of the tenth thoracic vertebra, facing anteroinferiorly. It articulates with the superior articular facet of T11 at the zygapophyseal joint; T10 is a transitional vertebra and its inferior facets may begin to adopt a more sagittally oriented profile approaching the lumbar pattern.	UBERON:0005913	UBERON:0004634	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200115	inferior articular facet of third cervical vertebra	A zone of bone organ on the inferior articular process of the third cervical vertebra (C3), presenting an obliquely oriented smooth articular surface directed anteroinferiorly and laterally to articulate with the superior articular facet of C4.	UBERON:0005913	UBERON:0004612	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Cervical_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200116	inferior articular facet of third thoracic vertebra	A zone of bone organ located on the inferior articular process of the third thoracic vertebra, facing anteroinferiorly and oriented in the coronal plane. It articulates with the superior articular facet of T4, forming the zygapophyseal joint that limits axial rotation and contributes to the stability of the upper thoracic spine.	UBERON:0005913	UBERON:0004628	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200117	inferior articular facet of twelfth thoracic vertebra	A zone of bone organ located on the inferior articular process of the twelfth thoracic vertebra. T12 is the most transitional thoracic vertebra; its inferior articular facets face laterally, closely resembling the lumbar pattern, and articulate with the superior articular facets of L1 at the thoracolumbar junction.	UBERON:0005913	UBERON:0004636	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200118	inferior articular process of first cervical vertebra	A process of vertebra projecting inferiorly from the lateral mass of the atlas (C1), bearing a smooth articular facet that forms the lateral atlantoaxial joint with the superior articular process of the axis; it is positioned further anteriorly than in typical cervical vertebrae.	UBERON:0006061	UBERON:0001092	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Atlas_(anatomy)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200119	inferior articular process of second cervical vertebra	A process of vertebra projecting inferolaterally from the vertebral arch of the axis (C2), bearing an articular facet oriented in the typical cervical zygapophyseal plane to articulate with the superior articular process of the third cervical vertebra.	UBERON:0006061	UBERON:0001093	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Axis_(anatomy)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200120	inferior costal facet of eleventh thoracic vertebra	A zone of bone organ forming the inferior demi-facet on the posterolateral body of the eleventh thoracic vertebra. It is present when T11 participates in a shared costal articulation with the head of rib 11 alongside the superior costal facet of T12; however, T11 more typically bears a single complete costal facet for the head of rib 11.	UBERON:0005913	UBERON:0004635	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200121	inferior costal facet of tenth thoracic vertebra	A zone of bone organ forming the inferior demi-facet on the posterolateral body of the tenth thoracic vertebra. In most individuals T10 bears a single complete costal facet rather than demifacets, but when present the inferior costal facet participates in articulation with the head of the tenth rib together with the superior costal facet of T11.	UBERON:0005913	UBERON:0004634	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Thoracic_vertebrae	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200122	inferior mental spine of mandible	A small skeletal element projection on the posterior surface of the mandibular symphysis forming the lower pair of genial tubercles, serving as the bilateral origin for the geniohyoid muscles.	UBERON:4100000	UBERON:0001684	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Mandible	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200123	inferior nuchal line of squamous part of occipital bone	A zone of bone organ forming the lower of two transverse ridges on the outer surface of the squamous occipital bone, extending laterally from the external occipital crest. It marks the attachment of the rectus capitis posterior major and minor muscles.	UBERON:0005913	UBERON:0001676	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Occipital_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200124	inferior pubic ramus of pubis of os coxa	A skeletal element projection forming the flat, inferolateral extension of the pubic body of the pubis of the os coxa (innominate bone), descending to unite with the ischial ramus and completing the inferior boundary of the obturator foramen, with its medial surface providing attachment for the adductor muscles and the gracilis.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200125	inferior vertebral notch of first cervical vertebra	A bone foramen forming the inferior indentation of the pedicle region of the atlas (C1), which together with the superior vertebral notch of C2 contributes to the boundaries of the first cervical intervertebral foramen, through which the first cervical nerve passes.	UBERON:0005744	UBERON:0001092	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Atlas_(anatomy)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200126	infraglenoid tubercle of scapula	A roughened skeletal element projection situated at the inferior margin of the glenoid cavity of the scapula, serving as the origin of the long head of the triceps brachii muscle.	UBERON:4100000	UBERON:0006849	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Scapula	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200127	infraorbital canal of maxilla	A bone foramen forming a canal that traverses the body of the maxilla from the infraorbital groove on the orbital floor to the infraorbital foramen on the anterior face, transmitting the infraorbital nerve and vessels.	UBERON:0005744	UBERON:0002397	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Maxilla	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200128	infraorbital foramen of maxilla	A bone foramen on the anterior surface of the maxillary body, approximately 1 cm below the inferior orbital margin, through which the infraorbital nerve and vessels emerge to supply the skin of the cheek, upper lip, and lateral nose.	UBERON:0005744	UBERON:0002397	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Maxilla	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200129	infraorbital groove of maxilla	A surface groove running anteriorly along the posterior part of the orbital surface of the maxilla that lodges the infraorbital nerve and vessels and leads into the infraorbital canal.	UBERON:0006846	UBERON:0002397	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Maxilla	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200130	infraspinous fossa of scapula	A broad, triangular bone fossa occupying the inferior three-quarters of the posterior surface of the scapula below the scapular spine, providing the area of origin for the infraspinatus muscle.	UBERON:0004704	UBERON:0006849	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Scapula	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200131	intercondylar notch of femur	A bone foramen forming the deep intercondylar fossa between the medial and lateral condyles on the posterior aspect of the distal femur. It provides passage for the anterior and posterior cruciate ligaments and is partially enclosed anteriorly by the patellar surface.	UBERON:0005744	UBERON:0000981	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Femur	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200132	intermediate sacral crest of sacrum	A crest running longitudinally on the posterior surface of the sacrum, medial to the posterior sacral foramina, formed by the fusion of the articular processes of the sacral vertebrae and representing the homologue of the articular pillars seen in lumbar vertebrae.	UBERON:4200133	UBERON:0003690	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sacrum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200133	internal auditory meatus of petrous part of temporal bone	A bone foramen opening on the posterior surface of the petrous part of the temporal bone, transmitting the facial nerve (CN VII), the vestibulocochlear nerve (CN VIII), and the labyrinthine artery from the posterior cranial fossa into the internal acoustic canal. Its fundus is divided into compartments by the transverse crest and Bill's bar.	UBERON:0005744	UBERON:0001678	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Temporal_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200134	internal occipital protuberance of squamous part of occipital bone	A skeletal element projection on the internal surface of the squamous occipital bone at the center of the cruciform eminence, marking the confluence of sinuses where the superior sagittal, straight, and occipital sinuses meet.	UBERON:4100000	UBERON:0001676	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Occipital_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200135	interosseus border of tibia	A zone of bone organ forming the sharp, prominent lateral crest of the tibial shaft, running from the fibular articular facet proximally to the anterior aspect of the fibular notch distally. It provides the tibial attachment for the crural interosseous membrane connecting the tibia and fibula throughout the length of the leg.	UBERON:0005913	UBERON:0000979	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Tibia	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200136	ischial body of ischium of os coxa	A zone of bone organ forming the thick, upper part of the ischium of the os coxa (innominate bone), contributing the posteroinferior portion of the acetabulum superiorly and bearing the ischial spine posteriorly, and providing attachment for several hip muscles and ligaments.	UBERON:0005913	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200137	ischial ramus of ischium of os coxa	A skeletal element projection forming the flattened bar of bone that projects anteriorly and medially from the ischial tuberosity of the ischium of the os coxa (innominate bone), joining the inferior pubic ramus to complete the inferior boundary of the obturator foramen and providing attachment for the adductor magnus and obturator externus muscles.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200138	ischial spine of ischium of os coxa	A skeletal element projection forming a pointed bony prominence projecting posteromedially from the posterior border of the ischium of the os coxa (innominate bone), separating the greater sciatic notch above from the lesser sciatic notch below and providing attachment for the sacrospinous ligament and the gemellus superior muscle.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200139	ischial tuberosity of ischium of os coxa	A skeletal element projection forming the large, rough, ovoid bony eminence on the posteroinferior aspect of the ischium of the os coxa (innominate bone), bearing the body weight in the seated position and providing the proximal attachment for the hamstring muscles, the adductor magnus, and the sacrotuberous ligament.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200140	ischiopubic ramus of os coxa	A skeletal element projection forming the fused bar of bone in the os coxa (innominate bone) created by the union of the ischial ramus and the inferior pubic ramus, completing the inferior boundary of the obturator foramen and providing attachment for the adductor muscles of the thigh and the crura of the external genitalia.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200141	jugular foramen of basilar part of occipital bone	A bone foramen formed between the jugular notch of the occipital bone and the petrous part of the temporal bone, transmitting the sigmoid sinus (becoming the internal jugular vein), glossopharyngeal, vagus, and accessory nerves (cranial nerves IX, X, XI).	UBERON:0005744	UBERON:0001676	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Occipital_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
